,issue_id,date,local_path,extension,notice,xml_filepath,issue_title,collection_title,radio_channel,broadcast_time
11828,URI-1950-01-28-c,28/01/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063288_DE02070_01___EXPORT.MP3""]",MP3,PHD86063288,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063288_DE02070_01___EXPORT.json""]","Presentation des ""liaisons dangereuses"" de CHODERLOS DE LACLOS",Universite radiophonique internationale,Radio Television Francaise,
11829,URI-1950-03-18-a,18/03/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063326_DE02163_01___EXPORT.MP3""]",MP3,PHD86063326,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063326_DE02163_01___EXPORT.json""]",LE MARQUIS de priola,Universite radiophonique internationale,Radio Television Francaise,
11830,URI-1950-02-04-c,04/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063327_DE02165_01___EXPORT.MP3""]",MP3,PHD86063327,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063327_DE02165_01___EXPORT.json""]",Don Juan,Universite radiophonique internationale,Radio Television Francaise,18:00:00
11831,URI-1950-02-04-d,04/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063327_93INA08505PA0004_01___EXPORT.MP3""]",MP3,PHD86063327,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063327_93INA08505PA0004_01___EXPORT.json""]",Don Juan,Universite radiophonique internationale,Radio Television Francaise,18:00:00
11832,URI-1950-02-04-e,04/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063370_93INA08505PA0004_01___EXPORT.MP3""]",MP3,PHD86063370,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063370_93INA08505PA0004_01___EXPORT.json""]",Le theme de Don Juan : BYRON,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11833,URI-1950-02-04-f,04/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063370_DE02232_01___EXPORT.MP3""]",MP3,PHD86063370,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063370_DE02232_01___EXPORT.json""]",Le theme de Don Juan : BYRON,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11834,URI-1950-02-25-a,25/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063391_DE02284_01___EXPORT.MP3""]",MP3,PHD86063391,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063391_DE02284_01___EXPORT.json""]",Le theme de Don Juan : Don Juan de kolomea,Universite radiophonique internationale,Radio Television Francaise,
11835,URI-1950-02-11-a,11/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063395_DE02290_01___EXPORT.MP3""]",MP3,PHD86063395,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063395_DE02290_01___EXPORT.json""]",Art et litterature,Universite radiophonique internationale,Radio Television Francaise,
11836,URI-1950-02-18-a,18/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063442_DE02406_01___EXPORT.MP3""]",MP3,PHD86063442,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063442_DE02406_01___EXPORT.json""]",Le theme de Don Juan : le Don Juan de MOZART,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11837,URI-1950-02-22-b,22/02/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063469_DE02472_01___EXPORT.MP3""]",MP3,PHD86063469,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063469_DE02472_01___EXPORT.json""]",La formation sensorielle de l'enfant,Universite radiophonique internationale,Radio Television Francaise,
11838,URI-1950-03-04-a,04/03/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063470_DE02473_01___EXPORT.MP3""]",MP3,PHD86063470,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063470_DE02473_01___EXPORT.json""]",Les sourds-muets,Universite radiophonique internationale,Radio Television Francaise,
11839,URI-1950-04-01-a,01/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063665_DE02945_01___EXPORT.MP3""]",MP3,PHD86063665,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063665_DE02945_01___EXPORT.json""]",La tuberculose   1 : historique,Universite radiophonique internationale,Radio Television Francaise,
11840,URI-1950-04-08-a,08/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063666_DE02946_01___EXPORT.MP3""]",MP3,PHD86063666,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063666_DE02946_01___EXPORT.json""]",La tuberculose   2 : les bacilles acido-resistants,Universite radiophonique internationale,Radio Television Francaise,
11841,URI-1950-04-01-b,01/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063671_DE02952_01___EXPORT.MP3""]",MP3,PHD86063671,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063671_DE02952_01___EXPORT.json""]",L'homme et le surhomme,Universite radiophonique internationale,Radio Television Francaise,
11842,URI-1950-04-08-b,08/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063697_DE03004_01___EXPORT.MP3""]",MP3,PHD86063697,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063697_DE03004_01___EXPORT.json""]",Art et litterature : GOETHE et l'Europe,Universite radiophonique internationale,Radio Television Francaise,
11843,URI-1950-04-15-b,15/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063698_DE03005_01___EXPORT.MP3""]",MP3,PHD86063698,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063698_DE03005_01___EXPORT.json""]",Art et litterature : GOETHE : WERTHER,Universite radiophonique internationale,Radio Television Francaise,
11844,URI-1950-07-25-a,25/07/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063699_DE03010_01___EXPORT.MP3""]",MP3,PHD86063699,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063699_DE03010_01___EXPORT.json""]",Art et litterature : la troupe d'E THIERRY de Perrin et de CLARETIE,Universite radiophonique internationale,Radio Television Francaise,
11845,URI-1950-04-15-c,15/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063717_DE03085_01___EXPORT.MP3""]",MP3,PHD86063717,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063717_DE03085_01___EXPORT.json""]",Art et litterature : GOETHE et l'Europe   2,Universite radiophonique internationale,Radio Television Francaise,08:20:00
11846,URI-1950-04-22-b,22/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063744_DE03160_01___EXPORT.MP3""]",MP3,PHD86063744,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063744_DE03160_01___EXPORT.json""]",GOETHE et ses visiteurs,Universite radiophonique internationale,Radio Television Francaise,
11847,URI-1950-04-29-a,29/04/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063746_DE03162_01___EXPORT.MP3""]",MP3,PHD86063746,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063746_DE03162_01___EXPORT.json""]",GOETHE et l'Europe   4,Universite radiophonique internationale,Radio Television Francaise,
11848,URI-1950-05-06-b,06/05/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063788_DE03267_01___EXPORT.MP3""]",MP3,PHD86063788,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063788_DE03267_01___EXPORT.json""]",GOETHE et l'Europe : le succes de Faust,Universite radiophonique internationale,Radio Television Francaise,
11849,URI-1950-05-13-c,13/05/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063817_DE03355_01___EXPORT.MP3""]",MP3,PHD86063817,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063817_DE03355_01___EXPORT.json""]",Hamlet  1ere sequence  acte i scene 2,Universite radiophonique internationale,Radio Television Francaise,
11850,URI-1950-06-03-a,03/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063820_DE03360_01___EXPORT.MP3""]",MP3,PHD86063820,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063820_DE03360_01___EXPORT.json""]",Extrait d'Hamlet,Universite radiophonique internationale,Radio Television Francaise,
11851,URI-1950-06-10-a,10/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063821_DE03361_01___EXPORT.MP3""]",MP3,PHD86063821,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063821_DE03361_01___EXPORT.json""]",Extrait d'Hamlet,Universite radiophonique internationale,Radio Television Francaise,
11852,URI-1950-06-01-a,01/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063830_DE03400_01___EXPORT.MP3""]",MP3,PHD86063830,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063830_DE03400_01___EXPORT.json""]",Lectures : pages de SHAKESPEARE,Universite radiophonique internationale,Radio Television Francaise,08:00:00
11853,URI-1950-06-10-b,10/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063832_DE03404_01___EXPORT.MP3""]",MP3,PHD86063832,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063832_DE03404_01___EXPORT.json""]",Art et litterature : le theme de Hamlet   5,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11854,URI-1950-06-17-b,17/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063833_DE03406_01___EXPORT.MP3""]",MP3,PHD86063833,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063833_DE03406_01___EXPORT.json""]",Art et litterature : le theme de Hamlet   6,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11855,URI-1950-06-24-f,24/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063834_DE03407_01___EXPORT.MP3""]",MP3,PHD86063834,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86063834_DE03407_01___EXPORT.json""]",Art et litterature : le theme de Hamlet   7,Universite radiophonique internationale,Radio Television Francaise,
11856,URI-1950-07-01-d,01/07/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064051_DE03967_01___EXPORT.MP3""]",MP3,PHD86064051,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064051_DE03967_01___EXPORT.json""]",Art et litterature : le theme de Don Quichotte   3,Universite radiophonique internationale,Radio Television Francaise,
11857,URI-1950-06-27-a,27/06/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064081_DE04034_01___EXPORT.MP3""]",MP3,PHD86064081,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064081_DE04034_01___EXPORT.json""]",Les outres et les brebis (Don Quichotte),Universite radiophonique internationale,Radio Television Francaise,
11858,URI-1950-08-19-a,19/08/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064082_DE04035_01___EXPORT.MP3""]",MP3,PHD86064082,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064082_DE04035_01___EXPORT.json""]",La colline inspiree : prologue et epilogue,Universite radiophonique internationale,Radio Television Francaise,08:15:00
11859,URI-1950-07-15-b,15/07/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064086_DE04041_01___EXPORT.MP3""]",MP3,PHD86064086,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064086_DE04041_01___EXPORT.json""]",Art et litterature : le theme de Don Quichotte   3 : dulcinee,Universite radiophonique internationale,Radio Television Francaise,
11860,URI-1950-07-22-b,22/07/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064274_DE04401_01___EXPORT.MP3""]",MP3,PHD86064274,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064274_DE04401_01___EXPORT.json""]",Extrait de Don Quichotte   les deux ecuyers,Universite radiophonique internationale,Radio Television Francaise,
11861,URI-1950-07-29-g,29/07/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064275_DE04402_01___EXPORT.MP3""]",MP3,PHD86064275,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064275_DE04402_01___EXPORT.json""]",Extrait de Don Quichotte : episode des anes,Universite radiophonique internationale,Radio Television Francaise,
11862,URI-1950-08-05-b,05/08/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064276_DE04403_01___EXPORT.MP3""]",MP3,PHD86064276,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064276_DE04403_01___EXPORT.json""]",Extrait de Don Quichotte : desenchantement de dulcinee,Universite radiophonique internationale,Radio Television Francaise,
11863,URI-1950-09-23-e,23/09/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064402_DE04654_01___EXPORT.MP3""]",MP3,PHD86064402,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064402_DE04654_01___EXPORT.json""]",Le maitre de SANTIAGO,Universite radiophonique internationale,Radio Television Francaise,
11864,URI-1950-10-07-a,07/10/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064409_DE04684_01___EXPORT.MP3""]",MP3,PHD86064409,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064409_DE04684_01___EXPORT.json""]",Richesses minerales du monde : quantites de combustibles solides,Universite radiophonique internationale,Radio Television Francaise,
11865,URI-1950-10-14-c,14/10/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064410_DE04685_01___EXPORT.MP3""]",MP3,PHD86064410,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064410_DE04685_01___EXPORT.json""]",Geographie humaine : reserves et production de houille,Universite radiophonique internationale,Radio Television Francaise,
11866,URI-1950-10-21-a,21/10/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064411_DE04686_01___EXPORT.MP3""]",MP3,PHD86064411,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064411_DE04686_01___EXPORT.json""]",Geographie humaine : la tourbe et le petrole,Universite radiophonique internationale,Radio Television Francaise,
11867,URI-1950-10-28-a,28/10/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064417_DE04699_01___EXPORT.MP3""]",MP3,PHD86064417,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064417_DE04699_01___EXPORT.json""]",Geographie humaine   4 : les richesses minerales du globe,Universite radiophonique internationale,Radio Television Francaise,
11868,URI-1950-11-04-b,04/11/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064418_DE04700_01___EXPORT.MP3""]",MP3,PHD86064418,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064418_DE04700_01___EXPORT.json""]",Geographie humaine   5 : production et reserves de petrole,Universite radiophonique internationale,Radio Television Francaise,
11869,URI-1950-09-27-a,27/09/1950,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064419_DE04701_01___EXPORT.MP3""]",MP3,PHD86064419,"[""INA/Data/Magazines_d'information/Universite_radiophonique_internationale/PHD86064419_DE04701_01___EXPORT.json""]",Geographie humaine   6 : modes de gisements du fer,Universite radiophonique internationale,Radio Television Francaise,
