Type de notice	Titre propre-Titre collection-date de diffusion-Chaine de diffusion-Heure de diffusion-Notice-Date de diffusion	Identifiant notice	Fichier source	Nom du fichier	TC IN	TC OUT	Format	Répertoire	Chemin
EMISSION RAD.	Titre: Inter actualites de 19H00 du 30 mars 1988 - Titre collection:Inter actualites de 19H00 - Date:30/03/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00289943 30/03/1988	289943	88F05001H1900SA0092_01.MP3	00289943_88F05001H1900SA0092_01_3_1010219_EXPORT.MP3	00:00:00:03	01:01:02:19	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 31 mars 1988 - Titre collection:Inter actualites de 19H00 - Date:31/03/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290050 31/03/1988	290050	88F05001H1900SA0093_01.MP3	00290050_88F05001H1900SA0093_01_0_1004817_EXPORT.MP3	00:00:00:00	01:00:48:17	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 2 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:02/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290223 02/04/1988	290223	88F05001H1900SA0095_01.MP3	00290223_88F05001H1900SA0095_01_0_595423_EXPORT.MP3	00:00:00:00	00:59:54:23	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 1er avril 1988 - Titre collection:Inter actualites de 19H00 - Date:01/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290153 01/04/1988	290153	88F05001H1900SA0094_01.MP3	00290153_88F05001H1900SA0094_01_2_1010614_EXPORT.MP3	00:00:00:02	01:01:06:14	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 4 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:04/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290374 04/04/1988	290374	88F05001H1900SA0097_01.MP3	00290374_88F05001H1900SA0097_01_0_160215_EXPORT.MP3	00:00:00:00	00:16:02:15	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 5 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:05/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290478 05/04/1988	290478	88F05001H1900SA0098_01.MP3	00290478_88F05001H1900SA0098_01_0_142615_EXPORT.MP3	00:00:00:00	00:14:26:15	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 6 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:06/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290583 06/04/1988	290583	88F05001H1900SA0099_01.MP3	00290583_88F05001H1900SA0099_01_1_1010017_EXPORT.MP3	00:00:00:01	01:01:00:17	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 8 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:08/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290792 08/04/1988	290792	88F05001H1900SA0101_01.MP3	00290792_88F05001H1900SA0101_01_0_162419_EXPORT.MP3	00:00:00:00	00:16:24:19	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 7 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:07/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290689 07/04/1988	290689	88F05001H1900SA0100_01.MP3	00290689_88F05001H1900SA0100_01_1_1002621_EXPORT.MP3	00:00:00:01	01:00:26:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 9 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:09/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00290862 09/04/1988	290862	88F05001H1900SA0102_01.MP3	00290862_88F05001H1900SA0102_01_0_1001712_EXPORT.MP3	00:00:00:00	01:00:17:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 12 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:12/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291104 12/04/1988	291104	88F05001H1900SA0105_01.MP3	00291104_88F05001H1900SA0105_01_3_582621_EXPORT.MP3	00:00:00:03	00:58:26:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 11 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:11/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291008 11/04/1988	291008	88F05001H1900SA0104_01.MP3	00291008_88F05001H1900SA0104_01_1_555721_EXPORT.MP3	00:00:00:01	00:55:57:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 13 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:13/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291202 13/04/1988	291202	88F05001H1900SA0106_01.MP3	00291202_88F05001H1900SA0106_01_1_573123_EXPORT.MP3	00:00:00:01	00:57:31:23	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 14 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:14/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291301 14/04/1988	291301	88F05001H1900SA0107_01.MP3	00291301_88F05001H1900SA0107_01_0_584304_EXPORT.MP3	00:00:00:00	00:58:43:04	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 15 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:15/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291397 15/04/1988	291397	88F05001H1900SA0108_01.MP3	00291397_88F05001H1900SA0108_01_2_565206_EXPORT.MP3	00:00:00:02	00:56:52:06	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 16 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:16/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291467 16/04/1988	291467	88F05001H1900SA0109_01.MP3	00291467_88F05001H1900SA0109_01_0_181108_EXPORT.MP3	00:00:00:00	00:18:11:08	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 18 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:18/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291613 18/04/1988	291613	88F05001H1900SA0111_01.MP3	00291613_88F05001H1900SA0111_01_2_572209_EXPORT.MP3	00:00:00:02	00:57:22:09	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 19 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:19/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291713 19/04/1988	291713	88F05001H1900SA0112_01.MP3	00291713_88F05001H1900SA0112_01_3_595108_EXPORT.MP3	00:00:00:03	00:59:51:08	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 20 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:20/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291815 20/04/1988	291815	88F05001H1900SA0113_01.MP3	00291815_88F05001H1900SA0113_01_1_554516_EXPORT.MP3	00:00:00:01	00:55:45:16	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 21 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:21/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00291918 21/04/1988	291918	88F05001H1900SA0114_01.MP3	00291918_88F05001H1900SA0114_01_3_575014_EXPORT.MP3	00:00:00:03	00:57:50:14	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 22 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:22/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292019 22/04/1988	292019	88F05001H1900SA0115_01.MP3	00292019_88F05001H1900SA0115_01_4_574004_EXPORT.MP3	00:00:00:04	00:57:40:04	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 23 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:23/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292090 23/04/1988	292090	88F05001H1900SA0116_01.MP3	00292090_88F05001H1900SA0116_01_3_532112_EXPORT.MP3	00:00:00:03	00:53:21:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 25 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:25/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292215 25/04/1988	292215	88F05001H1900SA0118_01.MP3	00292215_88F05001H1900SA0118_01_2_594105_EXPORT.MP3	00:00:00:02	00:59:41:05	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 26 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:26/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292318 26/04/1988	292318	88F05001H1900SA0119_01.MP3	00292318_88F05001H1900SA0119_01_2_1004601_EXPORT.MP3	00:00:00:02	01:00:46:01	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 27 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:27/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292423 27/04/1988	292423	88F05001H1900SA0120_01.MP3	00292423_88F05001H1900SA0120_01_1_1004016_EXPORT.MP3	00:00:00:01	01:00:40:16	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 28 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:28/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292528 28/04/1988	292528	88F05001H1900SA0121_01.MP3	00292528_88F05001H1900SA0121_01_0_165112_EXPORT.MP3	00:00:00:00	00:16:51:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 29 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:29/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292630 29/04/1988	292630	88F05001H1900SA0122_01.MP3	00292630_88F05001H1900SA0122_01_0_175120_EXPORT.MP3	00:00:00:00	00:17:51:20	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 30 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:30/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00292700 30/04/1988	292700	88F05001H1900SA0123_01.MP3	00292700_88F05001H1900SA0123_01_0_155703_EXPORT.MP3	00:00:00:00	00:15:57:03	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 20 mars 1988 - Titre collection:Inter actualites de 19H00 - Date:20/03/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293010 20/03/1988	293010	88F05001H1900SA0082_01.MP3	00293010_88F05001H1900SA0082_01_0_1003023_EXPORT.MP3	00:00:00:00	01:00:30:23	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 27 mars 1988 - Titre collection:Inter actualites de 19H00 - Date:27/03/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293115 27/03/1988	293115	88F05001H1900SA0089_01.MP3	00293115_88F05001H1900SA0089_01_0_595921_EXPORT.MP3	00:00:00:00	00:59:59:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 3 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:03/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293220 03/04/1988	293220	88F05001H1900SA0096_01.MP3	00293220_88F05001H1900SA0096_01_0_333700_EXPORT.MP3	00:00:00:00	00:33:37:00	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 10 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:10/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293324 10/04/1988	293324	88F05001H1900SA0103_01.MP3	00293324_88F05001H1900SA0103_01_5_594612_EXPORT.MP3	00:00:00:05	00:59:46:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 17 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:17/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293427 17/04/1988	293427	88F05001H1900SA0110_01.MP3	00293427_88F05001H1900SA0110_01_0_143819_EXPORT.MP3	00:00:00:00	00:14:38:19	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter actualites de 19H00 du 24 avril 1988 - Titre collection:Inter actualites de 19H00 - Date:24/04/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00293529 24/04/1988	293529	88F05001H1900SA0117_01.MP3	00293529_88F05001H1900SA0117_01_2_1075802_EXPORT.MP3	00:00:00:02	01:07:58:02	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Le Journal de 19H00 du 2 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:02/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00309940 02/05/1988	309940	88F05001H1900SA0125_01.MP3	00309940_88F05001H1900SA0125_01_1_1000212_EXPORT.MP3	00:00:00:01	01:00:02:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Le Journal de 19H00 du 3 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:03/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310042 03/05/1988	310042	88F05001H1900SA0126_01.MP3	00310042_88F05001H1900SA0126_01_0_595520_EXPORT.MP3	00:00:00:00	00:59:55:20	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Le Journal de 19H00 du 4 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:04/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310145 04/05/1988	310145	88F05001H1900SA0127_01.MP3	00310145_88F05001H1900SA0127_01_1_545718_EXPORT.MP3	00:00:00:01	00:54:57:18	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 6 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:06/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310351 06/05/1988	310351	88F05001H1900SA0129_01.MP3	00310351_88F05001H1900SA0129_01_1_1074817_EXPORT.MP3	00:00:00:01	01:07:48:17	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 5 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:05/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310249 05/05/1988	310249	88F05001H1900SA0128_01.MP3	00310249_88F05001H1900SA0128_01_0_1071308_EXPORT.MP3	00:00:00:00	01:07:13:08	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 7 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:07/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310422 07/05/1988	310422	88F05001H1900SA0130_01.MP3	00310422_88F05001H1900SA0130_01_4_1050306_EXPORT.MP3	00:00:00:04	01:05:03:06	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 8 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:08/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310477 08/05/1988	310477	88F05001H1900SA0131_01.MP3	00310477_88F05001H1900SA0131_01_2_1030321_EXPORT.MP3	00:00:00:02	01:03:03:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 9 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:09/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310554 09/05/1988	310554	88F05001H1900SA0132_01.MP3	00310554_88F05001H1900SA0132_01_0_593302_EXPORT.MP3	00:00:00:00	00:59:33:02	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 10 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:10/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310658 10/05/1988	310658	88F05001H1900SA0133_01.MP3	00310658_88F05001H1900SA0133_01_1_593805_EXPORT.MP3	00:00:00:01	00:59:38:05	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 11 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:11/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310763 11/05/1988	310763	88F05001H1900SA0134_01.MP3	00310763_88F05001H1900SA0134_01_2_1034502_EXPORT.MP3	00:00:00:02	01:03:45:02	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 12 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:12/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310869 12/05/1988	310869	88F05001H1900SA0135_01.MP3	00310869_88F05001H1900SA0135_01_0_1000210_EXPORT.MP3	00:00:00:00	01:00:02:10	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 14 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:14/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00311042 14/05/1988	311042	88F05001H1900SA0137_01.MP3	00311042_88F05001H1900SA0137_01_1_594915_EXPORT.MP3	00:00:00:01	00:59:49:15	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 13 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:13/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00310972 13/05/1988	310972	88F05001H1900SA0136_01.MP3	00310972_88F05001H1900SA0136_01_0_1003521_EXPORT.MP3	00:00:00:00	01:00:35:21	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 16 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:16/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00311192 16/05/1988	311192	88F05001H1900SA0139_01.MP3	00311192_88F05001H1900SA0139_01_4_1030212_EXPORT.MP3	00:00:00:04	01:03:02:12	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 17 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:17/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00311296 17/05/1988	311296	88F05001H1900SA0140_01.MP3	00311296_88F05001H1900SA0140_01_0_595408_EXPORT.MP3	00:00:00:00	00:59:54:08	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 18 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:18/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00311401 18/05/1988	311401	88F05001H1900SA0141_01.MP3	00311401_88F05001H1900SA0141_01_1_554819_EXPORT.MP3	00:00:00:01	00:55:48:19	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
EMISSION RAD.	Titre: Inter soir 19h00 du 20 mai 1988 - Titre collection:Inter actualites de 19H00 - Date:20/05/1988 - Chaine:Radio France - Heure:19:00:00 comment= notice 00311611 20/05/1988	311611	88F05001H1900SA0143_01.MP3	00311611_88F05001H1900SA0143_01_1_1003819_EXPORT.MP3	00:00:00:01	01:00:38:19	FVISIO	14- Inter actualités 1980-1989	iMPRESSO\Journal_parle\14-_Inter_actualites_1980-1989
